央视,#genre#
上海东方卫视,http://39.134.67.148/PLTV/88888888/224/3221225672/1.m3u8#http://39.134.67.148/PLTV/88888888/224/3221225673/1.m3u8#http://39.134.67.148/PLTV/88888888/224/3221225942/1.m3u8#http://39.134.63.211:6610/PLTV/88888888/224/3221225735/index.m3u8?IASHttpSessionId=#http://39.134.63.211:6610/PLTV/88888888/224/3221225738/index.m3u8?IASHttpSessionId=#http://39.134.63.211:6610/PLTV/88888888/224/3221226345/index.m3u8?IASHttpSessionId=#https://migu.188766.xyz/?migutoken=47832c7ecd4c5fafa257b4209b0ae6d1&id=%E4%B8%9C%E6%96%B9%E5%8D%AB%E8%A7%86&type=yy#http://39.134.67.148/PLTV/88888888/224/3221225960/1.m3u8#http://39.134.63.211:6610/PLTV/88888888/224/3221226336/index.m3u8?IASHttpSessionId=
深圳卫视,http://39.134.67.148/PLTV/88888888/224/3221225668/1.m3u8#http://39.134.67.148/PLTV/88888888/224/3221225943/1.m3u8#http://39.134.63.211:6610/PLTV/88888888/224/3221225739/index.m3u8?IASHttpSessionId=#http://39.134.63.211:6610/PLTV/88888888/224/3221226313/index.m3u8?IASHttpSessionId=#http://39.134.67.148/PLTV/88888888/224/3221225997/1.m3u8#http://39.134.63.211:6610/PLTV/88888888/224/3221226510/index.m3u8?IASHttpSessionId=
四川卫视,http://39.134.63.211:6610/PLTV/88888888/224/3221226338/index.m3u8?IASHttpSessionId=#http://39.134.67.148/PLTV/88888888/224/3221226014/1.m3u8#http://39.134.63.211:6610/PLTV/88888888/224/3221226513/index.m3u8?IASHttpSessionId=
四川康巴卫视,http://39.134.67.148/PLTV/88888888/224/3221225527/1.m3u8#http://39.134.63.211:6610/PLTV/88888888/224/3221225660/index.m3u8?IASHttpSessionId=
天津卫视,http://39.134.67.148/PLTV/88888888/224/3221225665/1.m3u8#http://39.134.67.148/PLTV/88888888/224/3221225972/1.m3u8#http://39.134.63.211:6610/PLTV/88888888/224/3221225740/index.m3u8?IASHttpSessionId=#http://39.134.63.211:6610/PLTV/88888888/224/3221226459/index.m3u8?IASHttpSessionId=#http://39.134.67.148/PLTV/88888888/224/3221226003/1.m3u8#http://39.134.63.211:6610/PLTV/88888888/224/3221226395/index.m3u8?IASHttpSessionId=
西藏卫视,http://39.134.67.148/PLTV/88888888/224/3221225570/1.m3u8#http://39.134.67.148/PLTV/88888888/224/3221225951/1.m3u8#http://39.134.63.211:6610/PLTV/88888888/224/3221225638/index.m3u8?IASHttpSessionId=#http://39.134.63.211:6610/PLTV/88888888/224/3221226433/index.m3u8?IASHttpSessionId=
香港凤凰卫视,https://mgev.188766.xyz/?migutoken=8b5ca677668133ed9cf87d85655da5b1&id=fhzw&pp=1
新疆卫视,http://39.134.67.148/PLTV/88888888/224/3221225999/1.m3u8#http://39.134.63.211:6610/PLTV/88888888/224/3221226460/index.m3u8?IASHttpSessionId=#http://39.134.67.148/PLTV/88888888/224/3221225582/1.m3u8#http://39.134.63.211:6610/PLTV/88888888/224/3221225635/index.m3u8?IASHttpSessionId=
云南卫视,http://39.134.67.148/PLTV/88888888/224/3221225957/1.m3u8#http://39.134.63.211:6610/PLTV/88888888/224/3221226444/index.m3u8?IASHttpSessionId=
浙江卫视,http://39.134.67.148/PLTV/88888888/224/3221225514/1.m3u8#http://39.134.67.148/PLTV/88888888/224/3221225959/1.m3u8#http://39.134.63.211:6610/PLTV/88888888/224/3221225612/index.m3u8?IASHttpSessionId=#http://39.134.63.211:6610/PLTV/88888888/224/3221226339/index.m3u8?IASHttpSessionId=#http://39.134.63.211:6610/PLTV/88888888/224/3221226342/index.m3u8?IASHttpSessionId=

省台其它,#genre#
北京环球旅游,https://migu.188766.xyz/?migutoken=42f7968eb1bd3ef160127dd5daa11a2c&id=%E7%8E%AF%E7%90%83%E6%97%85%E6%B8%B8&type=yy
北京纪实科教,http://39.134.67.148/PLTV/88888888/224/3221225670/1.m3u8#http://39.134.63.211:6610/PLTV/88888888/224/3221225729/index.m3u8?IASHttpSessionId=
北京卡酷少儿,http://39.134.67.148/PLTV/88888888/224/3221225562/1.m3u8#http://39.134.63.211:6610/PLTV/88888888/224/3221225654/index.m3u8?IASHttpSessionId=
北京四海钓鱼,https://migu.188766.xyz/?migutoken=318256d75787aae4b20ef8dc5fed64bc&id=%E5%9B%9B%E6%B5%B7%E9%92%93%E9%B1%BC&type=yy
广东嘉佳卡通,https://migu.188766.xyz/?migutoken=563f8f34c06f071b8a09a246e1bd79be&id=%E5%98%89%E4%BD%B3%E5%8D%A1%E9%80%9A&type=yy#https://mgev.188766.xyz/?migutoken=f9a09123abcd97a1ebd9885637eace5a&id=gd_jjkt&type=sz
广东岭南戏曲,https://mgev.188766.xyz/?migutoken=1be321e7e78aac3e3a940b817e9a1b46&id=gd_lnxq&type=sz
广东民生,https://mgev.188766.xyz/?migutoken=534d50521bd7b7b1a2edc2d1839b83ca&id=gd_gdms&type=sz
广东少儿,https://mgev.188766.xyz/?migutoken=da806b66378aea29380d4bbba5110302&id=gd_gdse&type=sz
广东生活频道,https://mgev.188766.xyz/?migutoken=bc095eb9dfdecd99d0c836a9c23f53ad&id=gd_gdsh&type=sz
广东体育,https://mgev.188766.xyz/?migutoken=0b67754a66187a34ac9d2f09f95f85b5&id=gd_gdty&type=sz
广东现代教育,https://mgev.188766.xyz/?migutoken=890d17cec40713d7ffa4a63b95461db9&id=gd_xdjy&type=sz
广东移动,https://mgev.188766.xyz/?migutoken=fb15b64dfe3affe2bc8f4cea1d1bbd7f&id=gd_gdyd&type=sz
广东影视,https://mgev.188766.xyz/?migutoken=1f7e4d1faa2549952f284c65cb776d24&id=gd_gdys&type=sz
广东珠江,https://mgev.188766.xyz/?migutoken=92049661b7803c1b30a3e612f67159cf&id=gd_gdzj&type=sz
河北4K,https://event.pull.hebtv.com:443/live/live101.m3u8
河南电视剧频道,https://migu.188766.xyz/?migutoken=cc1b4d968a29226058d7d177a9167479&id=%E7%94%B5%E8%A7%86%E5%89%A7%E9%A2%91%E9%81%93&type=yy
河南都市频道,https://migu.188766.xyz/?migutoken=4c1ee707a141350e5e5e27e702eb4a55&id=%E9%83%BD%E5%B8%82%E9%A2%91%E9%81%93&type=yy
河南法治频道,https://migu.188766.xyz/?migutoken=54c04caee195095afb939e4a3d462bfd&id=%E6%B3%95%E6%B2%BB%E9%A2%91%E9%81%93&type=yy
河南公共频道,https://migu.188766.xyz/?migutoken=f79d005c4481fa5a95cc9076ecd16daf&id=%E5%85%AC%E5%85%B1%E9%A2%91%E9%81%93&type=yy
河南民生频道,https://migu.188766.xyz/?migutoken=27d89f5848e5ed87e1a9a99a434bd8fa&id=%E6%B0%91%E7%94%9F%E9%A2%91%E9%81%93&type=yy
河南文物宝库,https://migu.188766.xyz/?migutoken=62f8aa57782d2b6d0a199dda06a9a941&id=%E6%96%87%E7%89%A9%E5%AE%9D%E5%BA%93&type=yy
河南武术世界,https://migu.188766.xyz/?migutoken=d7472aaa5fc5ddb29990ad8c6b2f8004&id=%E6%AD%A6%E6%9C%AF%E9%A2%91%E9%81%93&type=yy
河南象视界,https://migu.188766.xyz/?migutoken=848b7b8e620b9468e7f9ddeb932254a2&id=%E8%B1%A1%E8%A7%86%E7%95%8C&type=yy
河南新闻频道,https://migu.188766.xyz/?migutoken=d82f2ceaf977abfadf1dd748801dd995&id=%E6%96%B0%E9%97%BB%E9%A2%91%E9%81%93&type=yy
河南移动戏曲,https://migu.188766.xyz/?migutoken=2218d0ea27ea5b34db8bf2dcf8cdda56&id=%E7%A7%BB%E5%8A%A8%E6%88%8F%E6%9B%B2%E9%A2%91%E9%81%93&type=yy
湖南金鹰卡通,http://39.134.67.148/PLTV/88888888/224/3221225561/1.m3u8#http://39.134.63.211:6610/PLTV/88888888/224/3221225653/index.m3u8?IASHttpSessionId=#http://127.0.0.1:8080/hunan.php?id=287
湖南经视,http://127.0.0.1:8080/hunan.php?id=280
湖南娱乐,http://127.0.0.1:8080/hunan.php?id=344
湖南电影,http://127.0.0.1:8080/hunan.php?id=221
湖南都市,http://127.0.0.1:8080/hunan.php?id=346
湖南电视剧,http://127.0.0.1:8080/hunan.php?id=484
湖南金鹰纪实,http://127.0.0.1:8080/hunan.php?id=316
湖南爱晚,http://127.0.0.1:8080/hunan.php?id=261
湖南国际频道,http://127.0.0.1:8080/hunan.php?id=229
湖南先锋乒羽,http://127.0.0.1:8080/hunan.php?id=329
湖南茶频道,http://127.0.0.1:8080/hunan.php?id=578
湖南快乐垂钓,http://127.0.0.1:8080/hunan.php?id=218
江苏财富天下,https://migu.188766.xyz/?migutoken=edcf7f724a695ba72f4f744941b7191a&id=%E8%B4%A2%E5%AF%8C%E5%A4%A9%E4%B8%8B&type=yy
江苏国际,https://migu.188766.xyz/?migutoken=cb99b0fa7f05566bf33a5550bec102d5&id=%E6%B1%9F%E8%8B%8F%E5%9B%BD%E9%99%85&type=yy
江苏教育,https://migu.188766.xyz/?migutoken=0ee744228011c4818386892d793330b2&id=%E6%B1%9F%E8%8B%8F%E6%95%99%E8%82%B2&type=yy
江苏体育休闲,https://migu.188766.xyz/?migutoken=fe884080d2cca8627e8452fc3e6c27a6&id=%E4%BD%93%E8%82%B2%E4%BC%91%E9%97%B2%E9%A2%91%E9%81%93&type=yy
江苏新闻,https://migu.188766.xyz/?migutoken=e7e1f41eb5e07d726ef6224efda83011&id=%E5%85%AC%E5%85%B1%E6%96%B0%E9%97%BB%E9%A2%91%E9%81%93&type=yy
江苏影视,https://migu.188766.xyz/?migutoken=34dc43a1254623d8ccde448c6aa35501&id=%E6%B1%9F%E8%8B%8F%E5%BD%B1%E8%A7%86%E9%A2%91%E9%81%93&type=yy
江苏优漫卡通,https://migu.188766.xyz/?migutoken=f2f6c4b57c373ca224cea4b522883ad2&id=%E4%BC%98%E6%BC%AB%E5%8D%A1%E9%80%9A%E9%A2%91%E9%81%93&type=yy#http://39.134.67.148/PLTV/88888888/224/3221225556/1.m3u8#http://39.134.63.211:6610/PLTV/88888888/224/3221225656/index.m3u8?IASHttpSessionId=
江苏综艺,https://migu.188766.xyz/?migutoken=2e27a76c42f23c359e392da87e45e28a&id=%E6%B1%9F%E8%8B%8F%E7%BB%BC%E8%89%BA%E9%A2%91%E9%81%93&type=yy
南京教科,https://migu.188766.xyz/?migutoken=1e18e25ba9c4a0e5c73c6cad8d824c82&id=%E5%8D%97%E4%BA%AC%E6%95%99%E7%A7%91%E9%A2%91%E9%81%93&type=yy
南京十八生活,https://migu.188766.xyz/?migutoken=32a780b463af89146bbfa395ded8e5b8&id=%E5%8D%97%E4%BA%AC%E5%8D%81%E5%85%AB%E9%A2%91%E9%81%93&type=yy
南京新闻综合,https://migu.188766.xyz/?migutoken=7661a1a7930c48e881ee34150d8dcd7a&id=%E5%8D%97%E4%BA%AC%E6%96%B0%E9%97%BB%E7%BB%BC%E5%90%88%E9%A2%91%E9%81%93&type=yy
内蒙古经济生活,http://play1-qk.nmtv.cn/live/1686562470947181.m3u8
内蒙古蒙语卫视,http://play1-qk.nmtv.cn/live/1686560387346365.m3u8
内蒙古蒙语文化,http://play1-qk.nmtv.cn/live/1686561065304370.m3u8
内蒙古农牧频道,http://play1-qk.nmtv.cn:80/live/1686561299036179.m3u8
内蒙古少儿频道,http://play1-qk.nmtv.cn/live/1686560464515368.m3u8
内蒙古文体娱乐,http://play1-qk.nmtv.cn/live/1686561195713372.m3u8
内蒙古新闻综合,http://play1-qk.nmtv.cn/live/1686560423879174.m3u8
陕西都市青春,https://migu.188766.xyz/?migutoken=d40ac2f45415e9ceb3dbc3f8c89cf5a0&id=%E9%99%95%E8%A5%BF%E9%83%BD%E5%B8%82%E9%9D%92%E6%98%A5%E9%A2%91%E9%81%93&type=yy
陕西秦腔,https://migu.188766.xyz/?migutoken=4f12347585598632b64c2161123b1665&id=%E9%99%95%E8%A5%BF%E7%A7%A6%E8%85%94%E9%A2%91%E9%81%93&type=yy
陕西新闻资讯,https://migu.188766.xyz/?migutoken=324cf1a92526034a73f9cf673f79bdf7&id=%E9%99%95%E8%A5%BF%E6%96%B0%E9%97%BB%E8%B5%84%E8%AE%AF%E9%A2%91%E9%81%93&type=yy
陕西银龄,https://migu.188766.xyz/?migutoken=5c00cd6155dc92dd6c57152420ebec3b&id=%E9%99%95%E8%A5%BF%E9%93%B6%E9%BE%84%E9%A2%91%E9%81%93&type=yy
上海新闻综合,https://migu.188766.xyz/?migutoken=8c2b4c697a0c66a3d1f97ceda1e21df4&id=%E4%B8%8A%E6%B5%B7%E6%96%B0%E9%97%BB%E7%BB%BC%E5%90%88&type=yy
香港凤凰卫视,https://mgev.188766.xyz/?migutoken=8b5ca677668133ed9cf87d85655da5b1&id=fhzw&pp=1
香港凤凰资讯台,https://mgev.188766.xyz/?migutoken=0a3543f685fae56db64296422c62b41e&id=fhzx&pp=1#http://php.jdshipin.com:8880/TVOD/iptv.php?id=fhzx
香港凤凰香港台,https://mgev.188766.xyz/?migutoken=6eb2dd1b5767b1df21548704a9813482&id=fhhk&pp=1
浙江国际,https://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
浙江教科,https://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
浙江经济,https://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江民生,https://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
浙江钱江,https://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
浙江少儿,https://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
浙江新闻,https://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
浙江之江纪录,https://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8

港澳台,#genre#
香港-凤凰卫视,https://mgev.188766.xyz/?migutoken=8b5ca677668133ed9cf87d85655da5b1&id=fhzw&pp=1
香港-凤凰资讯台,https://mgev.188766.xyz/?migutoken=0a3543f685fae56db64296422c62b41e&id=fhzx&pp=1#http://php.jdshipin.com:8880/TVOD/iptv.php?id=fhzx
香港-凤凰香港台,https://mgev.188766.xyz/?migutoken=6eb2dd1b5767b1df21548704a9813482&id=fhhk&pp=1
香港-Pet Club TV,https://cdn-apse1-prod.tsv2.amagi.tv/linear/amg01076-lightningintern-petclub-samsungnz/playlist.m3u8
澳门-澳视澳门,http://103.233.191.134:1935/ch1/ch1.live/playlist.m3u8

国外,#genre#
俄罗斯-TV BRICS Chinese,https://chibrics.mediacdn.ru/cdn/brics/chinese/playlist.m3u8
美国-Love Pets,https://epg.provider.plex.tv/library/parts/5e20b730f2f8d5003d739db7-63fe7d7eb6312779f56504d3.m3u8?includeAllStreams=1&X-Plex-Product=Plex+Mediaverse&X-Plex-Token=n1nYyRD1zukqusHz6ZKu
英国-Wild Earth,https://wildearth-plex.amagi.tv/masterR1080p.m3u8
奥地利-Red Bull TV,http://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_928.m3u8

网络频道,#genre#
NewTV爱情喜剧,http://39.134.67.148/PLTV/88888888/224/3221225533/1.m3u8
NewTV爱情戏剧,http://39.134.63.211:6610/PLTV/88888888/224/3221225669/index.m3u8?IASHttpSessionId=
NewTV超级电视剧,http://39.134.67.148/PLTV/88888888/224/3221225637/1.m3u8#http://39.134.63.211:6610/PLTV/88888888/224/3221225716/index.m3u8?IASHttpSessionId=
NewTV超级电影,http://39.134.67.148/PLTV/88888888/224/3221225644/1.m3u8#http://39.134.63.211:6610/PLTV/88888888/224/3221225717/index.m3u8?IASHttpSessionId=
NewTV超级体育,http://39.134.67.148/PLTV/88888888/224/3221225635/1.m3u8#http://39.134.63.211:6610/PLTV/88888888/224/3221225715/index.m3u8?IASHttpSessionId=
NewTV超级综艺,http://39.134.67.148/PLTV/88888888/224/3221225642/1.m3u8#http://39.134.63.211:6610/PLTV/88888888/224/3221225714/index.m3u8?IASHttpSessionId=
NewTV潮妈辣婆,http://39.134.67.148/PLTV/88888888/224/3221225542/1.m3u8#http://39.134.63.211:6610/PLTV/88888888/224/3221225685/index.m3u8?IASHttpSessionId=
NewTV东北热剧,http://39.134.67.148/PLTV/88888888/224/3221225679/1.m3u8#http://39.134.63.211:6610/PLTV/88888888/224/3221225741/index.m3u8?IASHttpSessionId=
NewTV动作电影,http://39.134.67.148/PLTV/88888888/224/3221225555/1.m3u8#http://39.134.63.211:6610/PLTV/88888888/224/3221225661/index.m3u8?IASHttpSessionId=
NewTV古装剧场,http://39.134.67.148/PLTV/88888888/224/3221225524/1.m3u8#http://39.134.63.211:6610/PLTV/88888888/224/3221225663/index.m3u8?IASHttpSessionId=
NewTV欢乐剧场,http://39.134.67.148/PLTV/88888888/224/3221225682/1.m3u8#http://39.134.63.211:6610/PLTV/88888888/224/3221225742/index.m3u8?IASHttpSessionId=
NewTV家庭剧场,http://39.134.67.148/PLTV/88888888/224/3221225538/1.m3u8#http://39.134.63.211:6610/PLTV/88888888/224/3221225677/index.m3u8?IASHttpSessionId=
NewTV金牌综艺,http://39.134.67.148/PLTV/88888888/224/3221225525/1.m3u8#http://39.134.63.211:6610/PLTV/88888888/224/3221225666/index.m3u8?IASHttpSessionId=
NewTV惊悚悬疑,http://39.134.67.148/PLTV/88888888/224/3221225553/1.m3u8#http://39.134.63.211:6610/PLTV/88888888/224/3221225665/index.m3u8?IASHttpSessionId=
NewTV精品大剧,http://39.134.67.148/PLTV/88888888/224/3221225536/1.m3u8#http://39.134.63.211:6610/PLTV/88888888/224/3221225670/index.m3u8?IASHttpSessionId=
NewTV精品纪录,http://39.134.67.148/PLTV/88888888/224/3221225545/1.m3u8#http://39.134.63.211:6610/PLTV/88888888/224/3221225672/index.m3u8?IASHttpSessionId=
NewTV精品萌宠,http://39.134.63.211:6610/PLTV/88888888/224/3221226505/index.m3u8?IASHttpSessionId=
NewTV精品体育,http://39.134.67.148/PLTV/88888888/224/3221225526/1.m3u8#http://39.134.63.211:6610/PLTV/88888888/224/3221225674/index.m3u8?IASHttpSessionId=
NewTV军旅剧场,http://39.134.67.148/PLTV/88888888/224/3221225560/1.m3u8#http://39.134.63.211:6610/PLTV/88888888/224/3221225676/index.m3u8?IASHttpSessionId=
NewTV军事评论,http://39.134.67.148/PLTV/88888888/224/3221225535/1.m3u8#http://39.134.63.211:6610/PLTV/88888888/224/3221225668/index.m3u8?IASHttpSessionId=
NewTV农业致富,http://39.134.67.148/PLTV/88888888/224/3221225552/1.m3u8#http://39.134.63.211:6610/PLTV/88888888/224/3221225683/index.m3u8?IASHttpSessionId=
NewTV武博世界,http://39.134.63.211:6610/PLTV/88888888/224/3221225680/index.m3u8?IASHttpSessionId=
NewTV武搏世界,http://39.134.67.148/PLTV/88888888/224/3221225547/1.m3u8
NewTV炫舞未来,http://39.134.67.148/PLTV/88888888/224/3221225646/1.m3u8#http://39.134.63.211:6610/PLTV/88888888/224/3221225719/index.m3u8?IASHttpSessionId=
NewTV怡伴健康,http://39.134.67.148/PLTV/88888888/224/3221225571/1.m3u8
NewTV中国功夫,http://39.134.67.148/PLTV/88888888/224/3221225604/1.m3u8#http://39.134.63.211:6610/PLTV/88888888/224/3221225681/index.m3u8?IASHttpSessionId=
黑莓电影,http://39.134.63.211:6610/PLTV/88888888/224/3221225743/index.m3u8?IASHttpSessionId=
黑莓动画,http://39.134.63.211:6610/PLTV/88888888/224/3221225662/index.m3u8?IASHttpSessionId=
哒啵赛事,http://39.134.63.211:6610/PLTV/88888888/224/3221225675/index.m3u8?IASHttpSessionId=
睛彩广场舞,http://39.134.67.148/PLTV/88888888/224/3221226046/1.m3u8#https://msj.188766.xyz/play?id=3000000020000011523&token=da2884d6da2884d6da2884d6da2884d6#http://39.134.63.211:6610/PLTV/88888888/224/3221226472/index.m3u8?IASHttpSessionId=#http://39.134.63.211:6610/PLTV/88888888/224/3221226482/index.m3u8?IASHttpSessionId=
睛彩竞技,https://msj.188766.xyz/play?id=3000000020000011528&token=da2884dbda2884dbda2884dbda2884db#http://39.134.63.211:6610/PLTV/88888888/224/3221226112/index.m3u8?IASHttpSessionId=#http://39.134.63.211:6610/PLTV/88888888/224/3221226124/index.m3u8?IASHttpSessionId=
睛彩篮球,http://39.134.67.148/PLTV/88888888/224/3221225895/1.m3u8#http://39.134.67.148/PLTV/88888888/224/3221226027/1.m3u8#https://msj.188766.xyz/play?id=3000000020000011529&token=da2884dcda2884dcda2884dcda2884dc#http://39.134.63.211:6610/PLTV/88888888/224/3221226147/index.m3u8?IASHttpSessionId=#http://39.134.63.211:6610/PLTV/88888888/224/3221226469/index.m3u8?IASHttpSessionId=
睛彩青少,https://msj.188766.xyz/play?id=3000000020000011525&token=da2884d8da2884d8da2884d8da2884d8#http://39.134.63.211:6610/PLTV/88888888/224/3221226508/index.m3u8?IASHttpSessionId=
咪咕篮球,http://39.134.67.148/PLTV/88888888/224/3221225613/1.m3u8
咪咕乒乓,http://39.134.67.148/PLTV/88888888/224/3221225620/1.m3u8
咪咕足球,http://39.134.67.148/PLTV/88888888/224/3221226031/1.m3u8
精品影视1,http://39.134.67.148/PLTV/88888888/224/3221225521/1.m3u8
精品影视2,http://39.134.67.148/PLTV/88888888/224/3221225550/1.m3u8
经典动画大集合,https://migu.188766.xyz/?migutoken=89d334f5ab6599bda01954a203623086&id=%E7%BB%8F%E5%85%B8%E5%8A%A8%E7%94%BB%E5%A4%A7%E9%9B%86%E5%90%88&type=yy
经典香港电影,https://migu.188766.xyz/?migutoken=b5f5481650593b2f2b7e59fe0351240b&id=%E7%BB%8F%E5%85%B8%E9%A6%99%E6%B8%AF%E7%94%B5%E5%BD%B1&type=yy
抗战经典影片,https://migu.188766.xyz/?migutoken=26b111e2ec5cb300257852df394a6e0b&id=%E6%8A%97%E6%88%98%E7%BB%8F%E5%85%B8%E5%BD%B1%E7%89%87&type=yy
赛事最经典,https://migu.188766.xyz/?migutoken=9c9c89233d013bd3f7afd8069e6e66e7&id=%E8%B5%9B%E4%BA%8B%E6%9C%80%E7%BB%8F%E5%85%B8&type=yy
新片放映厅,https://migu.188766.xyz/?migutoken=a96b9a6bc266fbc557fc1bae9d7e4ce6&id=%E6%96%B0%E7%89%87%E6%94%BE%E6%98%A0%E5%8E%85&type=yy
未知,http://39.134.63.211:6610/PLTV/88888888/224/3221225671/index.m3u8?IASHttpSessionId=

黑龙江县级,#genre#
黑龙江-哈尔滨-巴彦综合,https://masterpull.hljtv.com/live/vAtZi96R.m3u8
黑龙江-哈尔滨-方正综合,https://masterpull.hljtv.com/live/sSN2Uyb2.m3u8
黑龙江-哈尔滨-尚志综合,https://masterpull.hljtv.com/live/EQnKvoc9.m3u8
黑龙江-哈尔滨-通河综合,https://masterpull.hljtv.com/live/b71kCDir.m3u8
黑龙江-哈尔滨-五常综合,https://masterpull.hljtv.com/live/R9bOklLT.m3u8
黑龙江-哈尔滨-延寿综合,https://masterpull.hljtv.com/live/XBqKssjB.m3u8
黑龙江-哈尔滨-依兰综合,https://masterpull.hljtv.com/live/4sTJDdbE.m3u8
黑龙江-齐齐哈尔-拜泉综合,https://masterpull.hljtv.com/live/zHtOXXUz.m3u8
黑龙江-齐齐哈尔-富裕综合,https://masterpull.hljtv.com/live/MKFLhcpa.m3u8
黑龙江-齐齐哈尔-甘南综合,https://masterpull.hljtv.com/live/YbFyF4Jb.m3u8
黑龙江-齐齐哈尔-克东综合,https://masterpull.hljtv.com/live/PO1DiGiN.m3u8
黑龙江-齐齐哈尔-克山综合,https://masterpull.hljtv.com/live/58lOw0L5.m3u8
黑龙江-齐齐哈尔-龙江综合,https://masterpull.hljtv.com/live/vRSdDMSR.m3u8
黑龙江-齐齐哈尔-讷河综合,https://masterpull.hljtv.com/live/PXWxDY1V.m3u8
黑龙江-齐齐哈尔-泰来综合,https://masterpull.hljtv.com/live/cfkAgOUK.m3u8
黑龙江-齐齐哈尔-依安综合,https://masterpull.hljtv.com/live/4hhgo1mX.m3u8
黑龙江-牡丹江-东宁综合,https://masterpull.hljtv.com/live/UQdxnsw8.m3u8
黑龙江-牡丹江-海林综合,https://masterpull.hljtv.com/live/lqo9Fcdy.m3u8
黑龙江-牡丹江-林口综合,https://masterpull.hljtv.com/live/pqheD07F.m3u8
黑龙江-牡丹江-穆棱新闻综合,https://masterpull.hljtv.com/live/5c9Mi3FV.m3u8
黑龙江-牡丹江-宁安综合,https://masterpull.hljtv.com/live/BV2wr0vH.m3u8
黑龙江-牡丹江-绥芬河综合,https://masterpull.hljtv.com/live/pXxFNIbi.m3u8
黑龙江-佳木斯-抚远综合,https://masterpull.hljtv.com/live/tVnkOTOG.m3u8
黑龙江-佳木斯-富锦综合,https://masterpull.hljtv.com/live/wOBN3GqO.m3u8
黑龙江-佳木斯-桦川综合,https://masterpull.hljtv.com/live/NYQcW0fS.m3u8
黑龙江-佳木斯-桦南综合,https://masterpull.hljtv.com/live/76oCVZd3.m3u8
黑龙江-佳木斯-汤原综合,https://masterpull.hljtv.com/live/lt2CmppY.m3u8
黑龙江-佳木斯-同江综合,https://masterpull.hljtv.com/live/oFc7fCUf.m3u8
黑龙江-大庆-林甸综合,https://masterpull.hljtv.com/live/23PN6NW9.m3u8
黑龙江-大庆-肇源综合,https://masterpull.hljtv.com/live/XkQg7QSI.m3u8
黑龙江-大庆-肇州综合,https://masterpull.hljtv.com/live/imOHYJ77.m3u8
黑龙江-鸡西-虎林综合,https://masterpull.hljtv.com/live/SJJAEqBS.m3u8
黑龙江-鸡西-鸡东综合,https://masterpull.hljtv.com/live/o4NExHSz.m3u8
黑龙江-鸡西-密山综合,https://masterpull.hljtv.com/live/iYi97JTN.m3u8
黑龙江-双鸭山-宝清综合,https://masterpull.hljtv.com/live/HBp9MLoA.m3u8
黑龙江-双鸭山-饶河综合,https://masterpull.hljtv.com/live/DokNxER6.m3u8
黑龙江-双鸭山-友谊综合,https://masterpull.hljtv.com/live/LVpBWYXl.m3u8
黑龙江-伊春-嘉荫综合,https://masterpull.hljtv.com/live/k5IX9frJ.m3u8
黑龙江-伊春-铁力综合,https://masterpull.hljtv.com/live/iUtbDFud.m3u8
黑龙江-七台河-勃利综合,https://masterpull.hljtv.com/live/6rx9bifO.m3u8
黑龙江-鹤岗-绥滨综合,https://masterpull.hljtv.com/live/DQiqZPCj.m3u8
黑龙江-黑河-北安综合,https://masterpull.hljtv.com/live/EfoBDa06.m3u8
黑龙江-黑河-嫩江综合,https://masterpull.hljtv.com/live/hrSfaA6T.m3u8
黑龙江-黑河-孙吴综合,https://masterpull.hljtv.com/live/eXFjvNaf.m3u8
黑龙江-黑河-五大连池综合,https://masterpull.hljtv.com/live/6ic4FFgF.m3u8
黑龙江-绥化-安达综合,https://masterpull.hljtv.com/live/FsGxlDZQ.m3u8
黑龙江-绥化-海伦综合,https://masterpull.hljtv.com/live/VFNlgeFO.m3u8
黑龙江-绥化-明水综合,https://masterpull.hljtv.com/live/bOJ0OStw.m3u8
黑龙江-绥化-青冈综合,https://masterpull.hljtv.com/live/bJGIloJe.m3u8
黑龙江-绥化-庆安综合,https://masterpull.hljtv.com/live/ayksl1Ur.m3u8
黑龙江-绥化-绥棱综合,https://masterpull.hljtv.com/live/p7WSvrJJ.m3u8
黑龙江-绥化-望奎综合,https://masterpull.hljtv.com/live/d3loVdqX.m3u8
黑龙江-绥化-肇东综合,https://masterpull.hljtv.com/live/G84ZsUTP.m3u8
黑龙江-大兴安岭-呼玛综合,https://masterpull.hljtv.com/live/yN3vDovm.m3u8
黑龙江-大兴安岭-漠河综合,http://39.134.63.211:6610/PLTV/88888888/224/3221226535/index.m3u8?IASHttpSessionId=#https://masterpull.hljtv.com/live/rlVvbTZN.m3u8#https://rmplive.hljtv.com/live/mohe.m3u8
黑龙江-大兴安岭-塔河综合,https://masterpull.hljtv.com/live/qXrATpGj.m3u8

地级台,#genre#
